ticker,10_0,10_1,122_0,122_1,152_0,152_1,182_0,182_1,273_0,273_1,30_0,30_1,365_0,365_1,547_0,547_1,60_0,60_1,730_0,730_1,91_0,91_1
BLUE,,,1.1446575,1.12621,1.088174,1.064886,1.0734825,1.0507505,1.0069565,1.030878,1.0651735,1.1154235,0.8998115,1.0327815,0.9079094999999999,0.9949775000000001,1.064466,1.150937,0.9465815,0.9657135,1.1272035,1.1605919999999998
BLV,,,0.2757425,0.220519,0.26736,0.225612,0.2646365,0.2267585,,,0.312242,0.325667,,,,,0.3107175,0.314006,,,0.27882300000000004,0.2183815
BLX,,,0.303721,0.250498,0.310207,0.2735575,0.313514,0.279073,,,0.5348255,0.3520455,,,,,0.325984,0.34151149999999997,,,0.297507,0.240211
BMA,,,0.466105,0.4721595,0.465044,0.4700925,0.464949,0.4707635,0.5802080000000001,0.544198,0.5137535,0.5195135,0.5914275,0.561482,,,0.4829145,0.5162275000000001,,,0.47874799999999995,0.5100125
BMBL,,,0.7957540000000001,0.817296,0.794308,0.8134399999999999,0.7954985,0.8134175,0.790794,0.8055055,0.9171505,1.0009085,0.7603504999999999,0.7743850000000001,0.7519335,0.7612490000000001,0.8385325,0.8937365,0.7348015,0.7379009999999999,0.8295285,0.8808914999999999
BMI,,,0.3497165,0.350783,0.340976,0.349734,0.3393005,0.349711,,,0.3310465,0.35721,,,,,0.343669,0.3529555,,,0.352717,0.350213
BMO,,,0.25789799999999996,0.2638725,0.25667449999999997,0.262986,0.2548855,0.26159,0.2512505,0.255467,0.267999,0.2715185,0.24290850000000003,0.239174,,,0.26109400000000005,0.263195,,,0.25962850000000004,0.2636665
BMRA,,,0.912849,0.9690615,0.927307,0.9643705,0.9420785,0.953555,,,0.912827,0.9696175,,,,,0.9089214999999999,0.9696454999999999,,,0.9083755,0.9697335
BMRN,,,0.3784515,0.38107250000000004,0.38591200000000003,0.3863955,0.39051800000000003,0.39198449999999996,0.3939055,0.3954985,0.31549099999999997,0.3630955,0.38060099999999997,0.37964600000000004,0.37678999999999996,0.37568749999999995,0.307135,0.360109,,,0.316485,0.3628045
BMTX,,,0.6180475000000001,0.5174575,0.6091015,0.704497,0.6094565000000001,0.7656465000000001,,,0.693261,0.6684155,,,,,0.649836,0.5576015,,,0.631115,0.4735405
BMY,0.21331050000000001,0.2171495,0.22984949999999998,0.2313785,0.23421599999999998,0.23504550000000002,0.237261,0.236827,0.239579,0.2393745,0.215947,0.2189215,0.2405265,0.242315,0.2402335,0.2412435,0.221117,0.221882,0.240508,0.24143900000000001,0.226631,0.22857100000000002
