ticker,10,30,60,91,122,152,182,273,365,547,730
A,,0.34221749999999995,0.32394500000000004,0.32512850000000004,0.3269065,0.327531,0.327694,0.326283,0.3239205,0.3175655,0.30765750000000003
AA,0.6344825000000001,0.6452424999999999,0.6584485,0.660908,0.6544895,0.6528179999999999,0.650694,0.637768,0.6207389999999999,0.610773,0.5830635
AADI,,0.963658,0.7388675,0.728371,0.645743,0.635078,,,,,
AAIC,,1.020482,1.0105645,1.0032035000000001,1.001892,1.001527,,,,,
AAL,0.47852300000000003,0.505204,0.5241905,0.5312835,0.5322945,0.5296075,0.5296510000000001,0.527936,0.5261009999999999,0.529775,0.5310585
AAN,,0.626297,0.6262380000000001,0.6718135000000001,0.6643475,0.627394,0.572692,,,,
AAOI,0.8667145,0.8667145,0.866718,0.8670804999999999,0.8757079999999999,0.919909,0.9469624999999999,,,,
AAON,,0.34112600000000004,0.350049,0.3515055,0.35106099999999996,0.3515395,,,,,
AAP,,0.3787415,0.3538165,0.3565645,0.36274300000000004,0.3633245,0.360794,0.3595875,0.35578350000000003,,
AAPB,,0.9528595,0.943545,0.647828,0.637697,0.636525,,,,,
AAPD,,0.793794,0.688037,0.3936095,0.40092700000000003,0.4030945,,,,,
AAPL,0.3620365,0.3585465,0.357632,0.359776,0.3598205,0.35783699999999996,0.3571145,0.352804,0.34577899999999995,0.340345,0.3349535
AAPU,,0.9719545,0.8142294999999999,0.8036915,0.5659244999999999,0.5437795,,,,,
AAT,,0.3907085,0.403617,0.375979,0.34008,0.34295,,,,,
AAWW,,0.0748335,0.0766405,0.0715315,0.075873,0.07994699999999999,0.0786875,0.071394,0.076144,,
AAXJ,,0.38746400000000003,0.3788955,0.23304249999999999,0.2327805,0.231315,0.229209,,,,
AB,,0.331225,0.318781,0.3217685,0.32521750000000005,0.325148,0.3266125,0.3095125,0.308748,,
ABB,,0.301928,0.290849,0.291041,0.29237199999999997,0.296609,0.296589,,,,
ABBV,0.248138,0.2496215,0.253541,0.261172,0.2646415,0.2675175,0.2699055,0.271726,0.27323450000000005,0.2710715,0.269564
ABC,0.261989,0.26805599999999996,0.2668345,0.2810435,0.286747,0.2841375,0.283522,,,,
ABCB,,0.38791549999999997,0.350229,0.3474035,0.3466445,0.3471225,,,,,
ABCL,,0.8362955,0.7667360000000001,0.7724295,0.7718915,0.7692025,0.7670490000000001,0.7816455,0.7965145,0.789866,0.768388
ABCM,,0.778026,0.7229909999999999,0.7438425,0.708447,0.600008,0.574148,,,,
ABEV,,0.5122585,0.512263,0.5121370000000001,0.512054,0.510528,0.4297645,0.4154635,0.41211850000000005,,
ABG,,0.4687295,0.45115099999999997,0.45616900000000005,0.4607,0.462477,,,,,
ABIO,,1.141174,1.1399430000000002,1.1393765,1.138919,1.1386745,1.1384880000000002,,,,
ABM,,0.37125050000000004,0.3789095,0.3753565,0.337063,0.3337785,,,,,
ABMD,,0.070575,0.0854075,0.0657325,0.0597335,0.0562645,0.057366,,,,
ABNB,0.5385795,0.541541,0.5418175000000001,0.5409405,0.5481069999999999,0.547356,0.5463480000000001,0.5421400000000001,0.5295945,0.5242575,0.516326
ABOS,,1.3251055,1.2650975,1.2506935000000001,1.1892675000000001,1.1858925,,,,,
ABR,,0.426366,0.3705975,0.3710365,0.395776,0.391911,0.38943099999999997,0.3821245,0.383439,0.3876455,0.3883415
ABSI,,1.1173025,1.116757,1.108086,1.1462059999999998,1.1653375,1.1490425,,,,
ABST,,0.543925,0.562725,0.5640735,0.5372334999999999,0.5312129999999999,,,,,
ABT,0.25548550000000003,0.262309,0.26526099999999997,0.26981750000000004,0.27227100000000004,0.27284200000000003,0.2738855,0.2747495,0.27482300000000004,0.2720485,0.2677935
ABUS,,0.9850064999999999,0.948772,0.9266795000000001,0.9217225,0.999671,1.109368,1.072473,1.0025055,,
ACA,,0.4351955,0.407625,0.3908125,0.394103,0.39808699999999997,0.3992815,,,,
ACAD,0.8492280000000001,0.645226,0.5327325,0.5744615,0.6276865,0.6159330000000001,0.5952675000000001,0.5901645,0.5981609999999999,0.5857535,0.570615
ACB,0.9868345,0.984548,0.976547,0.9694205,0.9615015,0.9550015,0.9493825,0.936341,0.927693,0.988865,0.987787
ACCD,,0.828541,0.8134155000000001,0.8087949999999999,0.783771,0.7825454999999999,0.7824765,0.8103285,0.801609,,
ACCO,,0.4545165,0.4742795,0.43075399999999997,0.434978,0.463048,0.507213,,,,
ACDC,,0.6930445000000001,0.678643,0.660224,0.6500935,0.627085,0.61978,,,,
ACEL,,0.5361155,0.676238,0.664909,0.5612159999999999,0.552192,,,,,
ACES,,0.4018735,0.401478,0.402161,0.402337,0.403621,0.405584,,,,
ACET,,0.8635390000000001,0.8137455,0.8122395,0.880961,0.8879995,,,,,
ACGL,,0.2677235,0.26956749999999996,0.2684325,0.26927650000000003,0.27181849999999996,0.2747695,,,,
ACHC,,0.360152,0.3613095,0.36986450000000004,0.37206249999999996,0.38244049999999996,0.39557200000000003,,,,
ACHR,,1.0315695,0.9560169999999999,0.9202935,0.900162,0.8863449999999999,0.8753785000000001,0.8859085,0.90126,,
ACHV,,1.380549,1.380674,1.380678,1.38068,1.38068,1.3806805,,,,
ACI,,0.594146,0.4933665,0.4625245,0.455625,0.4372205,0.43336949999999996,0.3814675,0.3238405,0.3052,0.294592
ACIU,,1.193391,1.1847845000000001,1.184978,1.1948675,1.258896,1.2860740000000002,,,,
