ticker,10_0,10_1,122_0,122_1,152_0,152_1,182_0,182_1,273_0,273_1,30_0,30_1,365_0,365_1,547_0,547_1,60_0,60_1,730_0,730_1,91_0,91_1
CGBD,,,0.4931835,0.4378225,0.41007,0.3589755,0.3741995,0.3272465,,,0.6762885000000001,0.6617845,,,,,0.512016,0.45456949999999996,,,0.5161165,0.460756
CGC,1.3353635000000001,1.0873005,0.8269040000000001,0.758943,0.8213630000000001,0.758842,0.8187519999999999,0.760659,0.7998495,0.7960959999999999,1.1077620000000001,1.0972965000000001,0.796529,0.795222,0.7942720000000001,0.7908165,0.9340660000000001,0.849549,0.7879965,0.799999,0.8636555,0.779282
CGEN,,,0.8685069999999999,0.8538825000000001,0.8697975,0.8715405,0.8676295,0.8965825000000001,0.8993154999999999,0.9192575000000001,0.8021510000000001,0.8407555,0.925387,0.9402189999999999,,,0.7925415,0.828322,,,0.8621565,0.8528994999999999
CGNX,,,0.4343715,0.41977200000000003,0.4326495,0.42019399999999996,0.4324875,0.42093400000000003,,,0.428046,0.3936175,,,,,0.425353,0.4009645,,,0.4341445,0.4190695
CHAD,,,0.26711799999999997,0.27020500000000003,0.26866500000000004,0.2670755,0.27237449999999996,0.26137900000000003,,,0.3071815,0.2805035,,,,,0.30594200000000005,0.278125,,,0.2680245,0.2711675
CHAU,,,0.48656750000000004,0.4733905,0.4854055,0.4678895,0.48493600000000003,0.465845,,,0.50378,0.47879649999999996,,,,,0.49966750000000004,0.47821,,,0.486367,0.474335
CHCO,,,0.40283599999999997,0.402763,0.3957355,0.3916015,0.38855,0.37611300000000003,,,0.4639535,0.4526565,,,,,0.419292,0.4170375,,,0.4041275,0.4046935
CHD,,,0.2667165,0.2575005,0.26618600000000003,0.258358,0.2663085,0.2584035,0.264244,0.2566415,0.2812635,0.262013,0.2559865,0.25040300000000004,0.2535455,0.249817,0.276692,0.25069050000000004,0.25946400000000003,0.25432299999999997,0.27488999999999997,0.247839
CHDN,,,0.5008064999999999,0.465482,0.4990635,0.468031,0.49599000000000004,0.471537,,,0.5271859999999999,0.4803445,,,,,0.5278605000000001,0.480152,,,0.5004905000000001,0.464841
CHE,,,0.315081,0.295108,0.31445100000000004,0.29615,0.312892,0.2976645,,,0.341554,0.303809,,,,,0.335931,0.302864,,,0.3148455,0.294572
CHEF,,,0.7448269999999999,0.7229165,0.7447655,0.7254795,0.7450175,0.726374,0.761134,0.6823995,0.749638,0.692813,0.7568429999999999,0.6731,0.7263094999999999,0.687155,0.7427665,0.7000865000000001,0.689819,0.703804,0.743961,0.7056979999999999
CHGG,,,0.5217525000000001,0.5010265,0.5236615,0.5031145,0.5238704999999999,0.5033259999999999,0.5104185,0.4990435,0.5101165000000001,0.4789145,0.5071855000000001,0.498627,0.5053270000000001,0.4957585,0.5003325000000001,0.47013950000000004,0.5021804999999999,0.4916935,0.5,0.4717525
CHH,,,0.3866635,0.374988,0.38908149999999997,0.376751,0.392907,0.379306,,,0.431235,0.387505,,,,,0.4288045,0.387889,,,0.386146,0.3741335
CHIC,,,0.3288755,0.3115285,0.329733,0.31057199999999996,0.33037099999999997,0.31040449999999997,,,0.6974585,0.641528,,,,,0.657106,0.624838,,,0.4485895,0.4003345
CHIQ,,,0.32105300000000003,0.248367,0.30913250000000003,0.247917,0.28547449999999996,0.2466735,,,0.3149135,0.259222,,,,,0.3174865,0.25738,,,0.322413,0.2479515
CHIX,,,0.2730945,0.3377375,0.2699245,0.3402505,0.26847,0.3412185,,,0.295832,0.42870749999999996,,,,,0.291574,0.394816,,,0.27448249999999996,0.3363425
CHKP,,,0.2820815,0.2706635,0.280676,0.270974,,,,,0.3085365,0.272879,,,,,0.304389,0.271864,,,0.3007835,0.2716445
CHL,,,0.2552855,0.2477685,0.2625595,0.25343899999999997,0.270807,0.260602,0.2731945,0.26196549999999996,0.2843845,0.247472,0.2710785,0.253733,0.2682045,0.2563045,0.2830145,0.2472385,0.2639665,0.2620155,0.2471965,0.24114600000000003
CHMA,,,1.0537635,1.024124,1.053761,1.024123,,,,,1.073601,1.01502,,,,,1.062651,1.0082745,,,1.0538035,1.0238645
CHNG,,,0.5683245,0.4842995,0.577369,0.4896585,0.583933,0.494505,0.4926795,0.5119055,0.753146,0.544252,0.4897315,0.5176015,0.5128775,0.5160565,0.6158445,0.4922755,0.523083,0.5048825,0.5573205,0.4764295
CHPT,,,0.953184,0.918467,0.9595039999999999,0.91408,0.9607535,0.911088,,,0.837996,0.8009165,,,,,0.8530685,0.8309075,,,0.954564,0.9224855000000001
CHRS,,,0.576319,0.54607,0.5306195,0.5887825,0.509908,0.6075775000000001,,,0.6407295,0.545649,,,,,0.6393945,0.5421455,,,0.5891305,0.5360045
CHRW,,,0.3002515,0.29123750000000004,0.29875450000000003,0.2911555,0.29817649999999996,0.291142,0.298341,0.294431,0.313734,0.2907275,0.298041,0.29899200000000004,0.301547,0.3011055,0.3002815,0.28364,0.3047425,0.3029405,0.29833350000000003,0.2873525
CHS,,,1.1081425,1.117483,1.1078845,1.114694,1.107368,1.1126735,1.1065654999999999,1.110163,1.1071765,1.1372345,1.106326,1.10871,,,1.111526,1.12675,,,1.1088055,1.1209155000000002
CHT,,,0.247897,0.1632825,0.262288,0.1753265,0.261714,0.213365,,,0.471692,0.6729689999999999,,,,,0.2037415,0.48230649999999997,,,0.230375,0.1623415
CHTR,0.3319005,0.2971625,0.288627,0.2718,0.2879095,0.27203900000000003,0.286573,0.271759,0.2863775,0.2721075,0.3051215,0.2733905,0.2862365,0.269516,0.2780105,0.266772,0.298057,0.26461650000000003,0.2725025,0.265855,0.2919615,0.26625750000000004
CHU,,,0.491626,0.504768,0.4920955,0.502054,,,,,0.4523155,0.4679185,,,,,0.470503,0.442324,,,0.477078,0.4620345
CHUY,,,0.6581565,0.6424495,0.6595759999999999,0.644532,0.6599759999999999,0.6459945,0.6319159999999999,0.645474,0.6967615,0.6853405,,,,,0.6659759999999999,0.6476405000000001,,,0.6589320000000001,0.637787
CHWY,0.6929525,0.618833,0.6603650000000001,0.6452009999999999,0.6590535,0.6447845,0.6594325,0.6449385000000001,0.6374690000000001,0.627818,0.7001145,0.6652020000000001,0.6323455,0.6243285000000001,0.62968,0.6197900000000001,0.7119169999999999,0.675979,0.624571,0.611854,0.6819040000000001,0.6540254999999999
CHX,,,0.959936,0.832662,0.7915380000000001,0.832236,0.7877365000000001,0.8310665,0.8517815,0.8376855,1.3921420000000002,0.7647170000000001,0.8819710000000001,0.8504084999999999,1.0594620000000001,0.9110525,1.4150985,0.7483105,0.919658,0.9811415000000001,1.31025,0.778999
CI,0.5121045,0.43960699999999997,0.37667300000000004,0.3498305,0.3757915,0.3496765,0.376392,0.35019900000000004,0.3617185,0.3461565,0.4417575,0.371899,0.357642,0.34575100000000003,0.35853,0.346265,0.4088945,0.3629175,0.357442,0.3460305,0.3932515,0.36025050000000003
CIA,,,0.6291275000000001,0.592919,0.590455,0.550664,0.5808645,0.5348505,,,0.721314,0.6393325,,,,,0.6593535,0.6222425,,,0.6492344999999999,0.6048765
CIB,,,0.4125335,0.34199250000000003,0.402791,0.3439645,0.383315,0.34579150000000003,,,0.4119505,0.376858,,,,,0.411435,0.3761455,,,0.4139535,0.3415775
CIBR,,,0.313753,0.285098,0.3008335,0.277296,0.29786199999999996,0.27490400000000004,,,0.34168350000000003,0.3010605,,,,,0.33373699999999995,0.2997525,,,0.3178575,0.2870605
CIEN,0.45180299999999995,0.361383,0.441496,0.40839749999999997,0.440587,0.407956,0.44036549999999997,0.4081175,0.43040500000000004,0.406511,0.4781725,0.395712,0.4239325,0.4068535,0.4265945,0.4156705,0.477839,0.43289449999999996,0.4295215,0.425477,0.45073399999999997,0.4174735
CIG,,,0.527703,0.539115,0.527703,0.539115,0.527703,0.539115,,,0.527703,0.539115,,,,,0.527703,0.539115,,,0.527703,0.539115
CIM,,,0.4020095,0.34870999999999996,0.403594,0.35782749999999997,0.3953945,0.358934,0.417875,0.38051,0.3700335,0.3100045,0.5819805,0.4974315,0.610732,0.516438,0.37245150000000005,0.3184175,0.6532370000000001,0.53628,0.404295,0.349958
CINF,,,0.43014050000000004,0.4141435,0.429053,0.4128035,0.424508,0.40690000000000004,,,0.47766200000000003,0.4318115,,,,,0.475289,0.43393950000000003,,,0.430447,0.4139735
CIO,,,0.4554975,0.6063000000000001,0.4601265,0.558579,,,,,0.4134745,0.7667185000000001,,,,,0.408432,0.6099650000000001,,,0.449474,0.652817
CIR,,,0.6570244999999999,0.6562455,0.646254,0.59284,0.642776,0.5759019999999999,,,0.7956675,0.838469,,,,,0.781197,0.9863219999999999,,,0.6604945,0.6740245
CIT,,,0.419625,0.39836649999999996,0.41531399999999996,0.3957685,0.41663799999999995,0.39779549999999997,0.3939375,0.38226249999999995,0.5398665,0.47874300000000003,0.3760255,0.3696015,0.3836705,0.378255,0.48886399999999997,0.446045,0.39379450000000005,0.3894385,0.466306,0.4337465
CIVB,,,0.43673300000000004,0.4947635,0.44735400000000003,0.49172250000000006,0.4522655,0.49339749999999993,,,0.5595435,0.5088255,,,,,0.5291440000000001,0.5019565,,,0.434734,0.493656
CIVI,,,0.6604,0.702216,0.6643745,0.7129195,,,,,0.8430635,0.814234,,,,,0.69679,0.6761615000000001,,,0.6436775,0.6345425
CKH,,,0.420538,0.4914275,0.414394,0.491055,,,,,0.367271,0.46133399999999997,,,,,0.43231600000000003,0.4611145,,,0.4605085,0.494412
CL,0.27040699999999995,0.2280595,0.23737,0.212617,0.23259950000000001,0.2135895,0.2315705,0.214679,0.2331135,0.2185475,0.245318,0.225909,0.2355915,0.224933,0.235598,0.2255825,0.2320365,0.212442,0.2343695,0.2252775,0.23514200000000002,0.21134
CLAR,,,0.537555,0.5616844999999999,0.5234099999999999,0.5414829999999999,0.5163610000000001,0.534949,,,0.6912750000000001,0.6142925,,,,,0.648365,0.6022505,,,0.5446845,0.5651005
CLB,,,0.787771,0.7263695,0.7825745,0.725956,0.771285,0.7258715,,,0.9021855000000001,0.8056725,,,,,0.908002,0.8104480000000001,,,0.7885485,0.727444
CLBK,,,0.30992200000000003,0.34866149999999996,0.30466899999999997,0.34766549999999996,,,,,0.3813765,0.4113095,,,,,0.3759835,0.3716955,,,0.35610149999999996,0.358931
CLCT,,,0.623499,0.609145,0.628513,0.6135660000000001,,,,,0.586738,0.5445774999999999,,,,,0.5792744999999999,0.5518075,,,0.5821765,0.560863
CLDR,1.05842,0.6833480000000001,0.6651374999999999,0.5845905,0.6467545,0.598489,0.63338,0.6039395000000001,0.618611,0.6189475,0.78294,0.565528,0.633751,0.6404515,0.6600705,0.645135,0.733629,0.630602,0.683601,0.671782,0.6723805,0.5942815
CLDT,,,0.560447,0.5666355000000001,0.6034325,0.609151,0.623517,0.629936,,,0.5889075,0.389825,,,,,0.5729215,0.399127,,,0.5505445,0.557144
CLDX,,,0.9911355,0.9286304999999999,1.0031945,0.9288035,1.0158325000000001,0.9313775,0.9968094999999999,0.9225270000000001,1.1998229999999999,1.099944,0.888353,0.8728205,0.8576475,0.8516775,1.1619435,1.0881135,0.835009,0.821826,0.9922125,0.9359040000000001
CLF,0.7899965,0.671416,0.6527375,0.6221965,0.654331,0.6241045000000001,0.6554845,0.624836,0.650244,0.631009,0.684213,0.6267105,0.6435285,0.6381384999999999,0.6321300000000001,0.6340475,0.656595,0.599893,0.6181595,0.6232415,0.6477645000000001,0.6021734999999999
CLFD,,,0.5756174999999999,0.589444,0.5778125000000001,0.5870150000000001,0.578913,0.581982,,,0.708038,0.692436,,,,,0.6961375000000001,0.6918825,,,0.5742425,0.5896125
CLGX,,,0.264725,0.2737185,0.26220899999999997,0.269628,,,,,0.3405545,0.3371075,,,,,0.307295,0.337032,,,0.28828200000000004,0.3278545
CLH,,,0.417769,0.403329,0.413115,0.4046165,,,,,0.49738499999999997,0.40881599999999996,,,,,0.4765395,0.390281,,,0.4680225,0.3882675
CLIR,,,1.1530805,1.159164,1.140348,1.1762350000000001,1.135428,1.170849,,,1.1678130000000002,1.157832,,,,,1.158701,1.1485094999999998,,,1.1573095,1.147386
CLLS,,,0.746458,0.718669,0.7589385,0.7197765,0.7718125,0.7163485,,,0.8022134999999999,0.8878550000000001,,,,,0.7824065,0.8634115,,,0.7452345,0.7177285
CLMT,,,0.7993505000000001,0.758927,0.749509,0.75681,0.7413595,0.7570305,,,0.7902615,0.745522,,,,,0.798231,0.747656,,,0.8065685,0.752934
CLNE,,,0.838485,0.8937585,0.8661695,0.874193,0.8590895000000001,0.8617135,0.8350145,0.8367789999999999,0.815057,0.8985025,0.7133499999999999,0.7075834999999999,0.6504635,0.6514105,0.8148854999999999,0.8985004999999999,0.6241665,0.62737,0.8161785,0.8982935000000001
CLOU,,,0.406466,0.3955625,0.399752,0.387189,0.3865875,0.373063,,,0.42668249999999996,0.39955450000000003,,,,,0.424855,0.39970300000000003,,,0.40723149999999997,0.3986
CLOV,,,0.5184235,0.5086805000000001,0.654837,0.6229075,0.6935545000000001,0.660613,,,0.145289,0.133969,,,,,0.29222800000000004,0.30404699999999996,,,0.43195150000000004,0.43677299999999997
CLR,1.049336,0.9344245,0.8341285,0.777578,0.825063,0.7731155000000001,0.8071945,0.7637510000000001,0.7887839999999999,0.755809,0.952579,0.834595,0.7560910000000001,0.737318,0.743114,0.7299145,0.899537,0.8010280000000001,0.725572,0.7173035,0.8506665,0.781149
CLS,,,0.492625,0.51889,0.48284499999999997,0.5188275,0.478628,0.519507,,,0.6454255,0.608971,,,,,0.6424415,0.616615,,,0.49616899999999997,0.513667
CLSK,,,1.4860665,1.468275,1.4765865,1.4587805,1.4620600000000001,1.4445545,,,1.582047,1.5519954999999999,,,,,1.56507,1.529319,,,1.490726,1.4714965
CLVSQ,1.5340645,1.1049825,1.2801525,1.278308,1.279506,1.267191,1.2812675,1.259411,1.199336,1.1874099999999999,1.8076495000000001,1.2614575,1.1592825,1.1502775,1.1407965,1.1002085,1.540083,1.3345470000000001,1.119503,1.0299405,1.3359795,1.3242775
CLVT,,,0.420226,0.4120425,0.42027000000000003,0.412633,,,,,0.427292,0.418032,,,,,0.4221515,0.40915999999999997,,,0.41944000000000004,0.4065075
CLW,,,0.631443,0.6019654999999999,0.629167,0.6057509999999999,0.6261335,0.608555,,,0.7790745,0.571386,,,,,0.6865555,0.563828,,,0.6500859999999999,0.5691135
CLX,0.30558050000000003,0.27684149999999996,0.277713,0.273171,0.27655799999999997,0.27229400000000004,0.276885,0.272678,0.2772025,0.275431,0.284456,0.26723450000000004,0.2779235,0.27678250000000004,0.27930449999999996,0.278366,0.275908,0.26567050000000003,0.2803975,0.279816,0.2764625,0.27124550000000003
CM,,,0.253291,0.235298,0.2532985,0.236394,0.2528765,0.237986,,,0.2768295,0.23824,,,,,0.278705,0.2405225,,,0.25326950000000004,0.2349525
CMA,,,0.480111,0.4883575,0.480219,0.48986850000000004,,,,,0.5137265,0.5081195000000001,,,,,0.50808,0.500921,,,0.503572,0.49657399999999996
CMC,,,0.434027,0.44626699999999997,0.4363905,0.446904,0.4403505,0.4500145,,,0.4502085,0.4347575,,,,,0.4452385,0.43227150000000003,,,0.433099,0.446515
CMCM,,,0.8452885,0.937349,0.8379335,0.9315720000000001,0.832273,0.9274825,0.8131645000000001,1.011841,0.8954595,0.9787535,0.7775335,1.102302,1.0591645,1.1122655,0.871245,0.959351,1.1029930000000001,1.0797285,0.8558215,0.9463455000000001
CMCO,,,0.4782425,0.46462400000000004,0.4770545,0.45975350000000004,0.473176,0.446488,,,0.567203,0.6553035,,,,,0.5021614999999999,0.465515,,,0.47868499999999997,0.46976700000000005
CMCSA,0.354504,0.2906575,0.3083865,0.28101149999999997,0.30502799999999997,0.28171999999999997,0.30430199999999996,0.281737,0.3115505,0.2845985,0.33164150000000003,0.2855915,0.321,0.291096,0.318932,0.29704600000000003,0.3231925,0.27909799999999996,0.3166685,0.299855,0.3153565,0.2804035
CMD,,,0.5789605,0.559015,0.573977,0.5558099999999999,0.5634250000000001,0.548773,,,0.601912,0.5851005,,,,,0.6054714999999999,0.5878085,,,0.578784,0.558403
CME,0.35109049999999997,0.298284,0.295851,0.2790995,0.29596100000000003,0.2802665,0.29685700000000004,0.2820155,0.2994925,0.2846085,0.329688,0.28719799999999995,0.301376,0.28538949999999996,0.3019455,0.286623,0.3171265,0.2908945,0.29674449999999997,0.288472,0.30522649999999996,0.287746
CMG,0.4049165,0.37153800000000003,0.39034250000000004,0.378948,0.38913,0.378452,0.3856855,0.37738550000000004,0.384344,0.37761900000000004,0.36519650000000003,0.349007,0.38577649999999997,0.378089,0.3852795,0.379608,0.37363250000000003,0.352745,0.38475099999999995,0.380437,0.38140799999999997,0.3654415
CMI,0.408884,0.33231849999999996,0.336886,0.318648,0.3374695,0.32059499999999996,0.33836,0.323386,0.338536,0.32626200000000005,0.37317049999999996,0.32672599999999996,0.3319505,0.3258955,0.3324975,0.32726,0.3536905,0.314161,0.33164899999999997,0.3268045,0.336356,0.3117125
CMO,,,0.37901799999999997,0.3753925,0.3698495,0.43212249999999996,0.3650455,0.45793449999999997,,,0.391265,0.35605299999999995,,,,,0.38595999999999997,0.3498875,,,0.38140799999999997,0.363533
CMP,,,0.4076965,0.3967385,0.40716549999999996,0.3946275,0.405821,0.3907085,,,0.44659099999999996,0.415264,,,,,0.4376455,0.4099195,,,0.405254,0.39504
CMPR,,,0.6115254999999999,0.5769605,0.6144890000000001,0.5794815,,,,,0.6132635,0.5567805,,,,,0.6027640000000001,0.5578415,,,0.601808,0.5619665
CMPS,,,1.132922,1.1450845,1.1262560000000001,1.141869,1.1227684999999998,1.1397855,,,1.08413,1.0695305,,,,,1.0869465,1.081458,,,1.136363,1.147726
CMRE,,,0.6091965,0.5814435,0.602026,0.602804,0.5866,0.63698,,,0.545702,0.5897414999999999,,,,,0.524247,0.5896265,,,0.608863,0.5778185
CMRX,,,1.5737554999999999,2.0155285000000003,1.3567770000000001,1.938338,1.2371235,1.9159565,,,1.7667025,2.0150325000000002,,,,,1.6763465000000002,2.0455325,,,1.634848,2.247065
CMS,,,0.266104,0.24124649999999997,0.2614025,0.239571,0.25249,0.240139,,,0.28187249999999997,0.23204550000000002,,,,,0.281804,0.2322105,,,0.2668585,0.24203750000000002
CMTL,,,0.6689905,0.650857,0.669311,0.651166,,,,,0.733382,0.7014525,,,,,0.7020310000000001,0.6731575000000001,,,0.683658,0.6594935
CNA,,,0.381316,0.3605205,0.3739015,0.353047,0.37175400000000003,0.350633,,,0.412422,0.3688405,,,,,0.392658,0.36523249999999996,,,0.3770715,0.36082499999999995
CNC,0.599472,0.4520105,0.4358275,0.3938675,0.4314295,0.3920945,0.4236515,0.3883345,0.41540600000000005,0.3833115,0.504972,0.4116705,0.399512,0.3709595,0.39471900000000004,0.370328,0.476815,0.401687,0.3867125,0.36913,0.448278,0.393003
CNCE,,,1.1877434999999998,1.2146015000000001,1.1657495,1.181931,1.1558905,1.155006,,,1.0424585,1.3608894999999999,,,,,1.065807,1.3343535,,,1.168925,1.3441755
CNDT,,,1.203071,1.1612364999999998,1.203039,1.1631095,1.204274,1.1675345,1.0351265,1.0663775,1.3883554999999999,1.1857975,1.015126,1.0599535,1.004014,1.089623,1.2315985,1.1857315,0.9717659999999999,1.124836,1.209142,1.1660415
CNHI,,,0.4462735,0.43593499999999996,0.440291,0.43145599999999995,0.434944,0.4244075,0.4286835,0.414765,0.4603105,0.4668305,0.4250485,0.4080665,0.44965900000000003,0.4828335,0.47539549999999997,0.42666000000000004,0.473691,0.5362915,0.45688850000000003,0.431681
CNI,,,0.259147,0.2408255,0.259426,0.24096849999999997,0.2611745,0.24350149999999998,0.2682105,0.2556125,0.2875495,0.242593,,,,,0.27008849999999995,0.2441265,,,0.2604825,0.2436635
CNK,,,1.040594,1.0358925,1.0494620000000001,1.040772,1.0594825,1.045841,1.070347,1.0490240000000002,1.0965414999999998,1.1028875,1.0633905000000001,1.0289745,1.0603715,1.0390245,1.1220265,1.124851,1.045644,1.042206,1.0345325,1.0317715
CNMD,,,0.4578265,0.445042,0.4322515,0.4268665,0.4208535,0.418774,0.40641550000000004,0.4041405,0.469314,0.4802595,,,,,0.461386,0.4607865,,,0.46610850000000004,0.4472655
CNNE,,,0.40269699999999997,0.378406,0.40495749999999997,0.38488849999999997,0.40592550000000005,0.3878585,,,0.421331,0.39762299999999995,,,,,0.418323,0.3915065,,,0.400057,0.376854
CNO,,,0.449969,0.432533,0.4528495,0.4335585,0.4553695,0.432609,,,0.5048345,0.43194,,,,,0.497472,0.43296,,,0.4498995,0.431799
CNOB,,,0.728075,0.697523,0.7104715,0.609458,0.679786,0.5797300000000001,,,0.780805,1.2876835,,,,,0.8519615,1.217162,,,0.7302575,0.7767934999999999
CNP,0.4218155,0.378945,0.3650365,0.351761,0.362553,0.3490985,0.3611495,0.3469655,0.3618735,0.3465195,0.399357,0.42452650000000003,0.358987,0.332825,0.361707,0.342337,0.38265499999999997,0.3608355,0.36630949999999995,0.36234,0.3697235,0.35054450000000004
CNQ,,,0.5302285,0.518324,0.5255335,0.512282,0.5146665,0.5009855,0.5012195,0.4929635,0.57576,0.537334,0.512248,0.5246065,0.5254019999999999,0.532635,0.562461,0.5278689999999999,0.528267,0.48647599999999996,0.5308215000000001,0.5177675
CNR,,,0.8198369999999999,0.782227,0.8106085,0.780231,0.792267,0.7725204999999999,,,0.8936569999999999,0.8402864999999999,,,,,0.888882,0.8370385,,,0.8186715,0.7800404999999999
